volume,volume_size,volume_used_size,fs_type,file_count,total_memory,free_memory,shared_memory,cached_memory,cpu_count,average_cpu_usage_on_previous_one_minute,average_cpu_usage_on_previous_five_minute,average_cpu_usage_on_previous_fifteen_minute,num_extents,num_bytes_read,num_bytes_write,square_sum_head_move,square_sum_read,backup_elapsed_time
/lvm/fsa-1G-ext4,999320,4676,3,40,3881340,1821924,33468,1763208,2,0.77,1.18,1.19,44,74448896,74448896,2220883968,2287992832,517947
/lvm/fsa-1G-ext4,999320,4676,3,40,3881340,1820372,33480,1764064,2,0.95,1.21,1.2,14,11534336,74448896,207618048,274726912,36850
/lvm/fsa-20G-ext3,20511356,6112300,2,220,3881340,1819688,33472,1764228,2,0.95,1.2,1.2,5072,10618929152,10618929152,3.39644E+11,3.39711E+11,262732592
/lvm/fsa-20G-ext3,20511356,6112300,2,220,3881340,1833040,33480,1753024,2,0.98,1.06,1.14,14,11534336,10618929152,207618048,274726912,50143
/lvm/fsa-20G-ext4,20511312,5677584,3,215,3881340,1831132,33480,1752896,2,0.98,1.06,1.13,3794,7938768896,7938768896,2.53879E+11,2.53946E+11,219776168
/lvm/fsa-20G-ext4,20511312,5677584,3,215,3881340,1833448,33468,1752104,2,1,1.03,1.11,14,11534336,7938768896,207618048,274726912,61647
/lvm/fsa-2G-ext3,1998672,32664,2,63,3881340,1831380,33480,1751960,2,1,1.03,1.11,134,263192576,263192576,8260681728,8327790592,7063236
/lvm/fsa-2G-ext3,1998672,32664,2,63,3881340,1833304,33468,1752084,2,1.08,1.05,1.12,14,11534336,263192576,207618048,274726912,38215
/lvm/fsa-2G-ext4,1998672,57488,3,58,3881340,1831188,33468,1752292,2,1.23,1.08,1.13,102,196083712,196083712,6113198080,6180306944,5231788
/lvm/fsa-2G-ext4,1998672,57488,3,58,3881340,1832616,33480,1752520,2,1.21,1.08,1.13,14,11534336,196083712,207618048,274726912,47969
/lvm/fsa-50G-ext3,51475068,604324,2,124,3881340,1830220,33480,1752404,2,1.44,1.13,1.14,1374,2863661056,2863661056,91475673088,91542781952,55762886
/lvm/fsa-50G-ext3,51475068,604324,2,124,3881340,1832720,33468,1752176,2,1.24,1.12,1.14,14,11534336,2863661056,207618048,274726912,53776
/lvm/fsa-50G-ext4,51474912,3396296,3,227,3881340,1830340,33468,1752108,2,1.22,1.12,1.14,2788,5829033984,5829033984,1.86368E+11,1.86435E+11,140024635
/lvm/fsa-50G-ext4,51474912,3396296,3,227,3881340,1832460,33468,1752192,2,1.01,1.06,1.12,14,11534336,5829033984,207618048,274726912,56754
/lvm/fsa-5G-ext3,5029504,2095592,2,99,3881340,1829960,33468,1752424,2,1.01,1.06,1.12,1542,3215982592,3215982592,1.0275E+11,1.02817E+11,86618451
/lvm/fsa-5G-ext3,5029504,2095592,2,99,3881340,1832648,33480,1751520,2,1,1.04,1.11,14,11534336,3215982592,207618048,274726912,51513
/lvm/fsa-5G-ext4,5029504,1272168,3,95,3881340,1830432,33468,1751496,2,1,1.04,1.11,878,1823473664,1823473664,58189676544,58256785408,109208244
/lvm/fsa-5G-ext4,5029504,1272168,3,95,3881340,1833108,33468,1751892,2,0.96,1.02,1.09,14,11534336,1823473664,207618048,274726912,39854
/lvm/fsa-100G-ext3,103081248,2527952,2,228,3881340,1204624,33468,2383480,2,2.27,1.31,1.18,3174,6638534656,6638534656,2.12272E+11,2.12339E+11,139584892
/lvm/fsa-100G-ext3,103081248,2527952,2,228,3881340,1827656,33468,1756232,2,1.4,1.68,1.39,14,11534336,6638534656,207618048,274726912,88830
/lvm/fsa-100G-ext4,103080888,677576,3,135,3881340,1827524,33468,1756004,2,1.36,1.67,1.39,1317,2744123392,2744123392,87650467840,87717576704,29928946
/lvm/fsa-100G-ext4,103080888,677576,3,135,3881340,1828144,33468,1755240,2,1.07,1.57,1.37,14,11534336,2744123392,207618048,274726912,103459
/lvm/fsa-10G-ext3,10190136,63868,2,87,3881340,1824008,33468,1755460,2,1.07,1.56,1.37,283,575668224,575668224,18259902464,18327011328,15760777
/lvm/fsa-10G-ext3,10190136,63868,2,87,3881340,1825896,33480,1755336,2,1.05,1.52,1.36,14,11534336,575668224,207618048,274726912,122090
/lvm/fsa-10G-ext4,10190100,3807460,3,171,3881340,1823348,33468,1755648,2,1.04,1.51,1.36,2428,5074059264,5074059264,1.62208E+11,1.62276E+11,116858649
/lvm/fsa-10G-ext4,10190100,3807460,3,171,3881340,1827616,33468,1755988,2,0.97,1.32,1.3,14,11534336,5074059264,207618048,274726912,42231
/lvm/fsa-1G-ext3,999320,4264,2,61,3881340,1825036,33468,1755724,2,0.97,1.31,1.3,52,91226112,91226112,2757754880,2824863744,1727681
/lvm/fsa-1G-ext3,999320,4264,2,61,3881340,1825400,33468,1755884,2,0.98,1.31,1.3,14,11534336,91226112,207618048,274726912,39368
/lvm/fsa-1G-ext4,999320,4696,3,41,3881340,1824720,33468,1755892,2,0.9,1.29,1.29,44,74448896,74448896,2220883968,2287992832,1235457
/lvm/fsa-1G-ext4,999320,4696,3,41,3881340,1824500,33468,1756084,2,0.91,1.28,1.29,14,11534336,74448896,207618048,274726912,52109
/lvm/fsa-20G-ext3,20511356,5377876,2,221,3881340,1822820,33480,1755928,2,0.91,1.28,1.29,4564,9553575936,9553575936,3.05553E+11,3.0562E+11,228739440
/lvm/fsa-20G-ext3,20511356,5377876,2,221,3881340,1826888,33468,1755456,2,1,1.13,1.22,14,11534336,9553575936,207618048,274726912,60856
/lvm/fsa-20G-ext4,20511312,5147068,3,216,3881340,1824380,33480,1755808,2,0.92,1.11,1.22,3514,7351566336,7351566336,2.35089E+11,2.35156E+11,193612512
/lvm/fsa-20G-ext4,20511312,5147068,3,216,3881340,1826280,33468,1755608,2,0.95,1.03,1.17,14,11534336,7351566336,207618048,274726912,51343
/lvm/fsa-2G-ext3,1998672,30284,2,65,3881340,1824692,33468,1755564,2,0.88,1.02,1.16,133,261095424,261095424,8193572864,8260681728,7196223
/lvm/fsa-2G-ext3,1998672,30284,2,65,3881340,1826492,33468,1755784,2,0.9,1.02,1.16,14,11534336,261095424,207618048,274726912,38452
/lvm/fsa-2G-ext4,1998672,55560,3,60,3881340,1823896,33468,1755728,2,0.9,1.02,1.16,101,193986560,193986560,6046089216,6113198080,5065583
/lvm/fsa-2G-ext4,1998672,55560,3,60,3881340,1826704,33468,1755696,2,0.91,1.02,1.16,14,11534336,193986560,207618048,274726912,40625
/lvm/fsa-50G-ext3,51475068,499652,2,126,3881340,1824184,33468,1755820,2,0.84,1,1.15,1300,2708471808,2708471808,86509617152,86576726016,52974549
/lvm/fsa-50G-ext3,51475068,499652,2,126,3881340,1825968,33468,1755776,2,0.94,1,1.14,14,11534336,2708471808,207618048,274726912,46097
/lvm/fsa-50G-ext4,51474912,2766124,3,228,3881340,1823540,33468,1755740,2,0.95,1,1.14,2385,4983881728,4983881728,1.59323E+11,1.5939E+11,131250147
/lvm/fsa-50G-ext4,51474912,2766124,3,228,3881340,1823408,33468,1755896,2,0.99,1,1.12,14,11534336,4983881728,207618048,274726912,39201
/lvm/fsa-5G-ext3,5029504,1847812,2,103,3881340,1821172,33476,1755908,2,0.99,1,1.12,1397,2911895552,2911895552,93019176960,93086285824,78996043
/lvm/fsa-5G-ext3,5029504,1847812,2,103,3881340,1823388,33468,1755740,2,1.24,1.05,1.13,14,11534336,2911895552,207618048,274726912,41992
/lvm/fsa-5G-ext4,5029504,1269084,3,98,3881340,1820960,33468,1755948,2,1.22,1.05,1.13,882,1831862272,1831862272,58458112000,58525220864,49551083
/lvm/fsa-5G-ext4,5029504,1269084,3,98,3881340,1824688,33468,1755952,2,1.09,1.04,1.13,14,11534336,1831862272,207618048,274726912,39046
/lvm/fsa-100G-ext3,103081248,2250672,2,232,3881340,1189904,33468,2396792,2,2.52,1.41,1.25,3045,6368002048,6368002048,2.03615E+11,2.03682E+11,113141706
/lvm/fsa-100G-ext3,103081248,2250672,2,232,3881340,1820148,33468,1759820,2,1.41,1.69,1.41,14,11534336,6368002048,207618048,274726912,54962
/lvm/fsa-100G-ext4,103080888,708076,3,138,3881340,1820184,33480,1759656,2,1.37,1.68,1.41,1329,2769289216,2769289216,88455774208,88522883072,27456581
/lvm/fsa-100G-ext4,103080888,708076,3,138,3881340,1821444,33468,1758472,2,1.16,1.59,1.39,14,11534336,2769289216,207618048,274726912,62854
/lvm/fsa-10G-ext3,10190136,67288,2,92,3881340,1819240,33468,1758660,2,1.15,1.58,1.39,288,586153984,586153984,18595446784,18662555648,15585921
/lvm/fsa-10G-ext3,10190136,67288,2,92,3881340,1821392,33480,1758816,2,1.03,1.52,1.37,14,11534336,586153984,207618048,274726912,352714
/lvm/fsa-10G-ext4,10190100,3534292,3,176,3881340,1818904,33480,1758620,2,1.03,1.52,1.37,2268,4738514944,4738514944,1.51471E+11,1.51538E+11,126769211
/lvm/fsa-10G-ext4,10190100,3534292,3,176,3881340,1819552,33480,1757908,2,1.04,1.34,1.32,14,11534336,4738514944,207618048,274726912,211643
/lvm/fsa-1G-ext3,999320,4268,2,62,3881340,1817320,33468,1757776,2,1.04,1.34,1.32,52,91226112,91226112,2757754880,2824863744,1426026
/lvm/fsa-1G-ext3,999320,4268,2,62,3881340,1817876,33468,1757968,2,0.95,1.31,1.31,14,11534336,91226112,207618048,274726912,55367
/lvm/fsa-1G-ext4,999320,4648,3,42,3881340,1817004,33468,1758060,2,0.88,1.29,1.31,43,72351744,72351744,2153775104,2220883968,722976
/lvm/fsa-1G-ext4,999320,4648,3,42,3881340,1817348,33468,1758280,2,0.89,1.29,1.3,14,11534336,72351744,207618048,274726912,38227
/lvm/fsa-20G-ext3,20511356,5080316,2,222,3881340,1816616,33480,1758180,2,0.82,1.27,1.3,4381,9169797120,9169797120,2.93272E+11,2.93339E+11,241518741
/lvm/fsa-20G-ext3,20511356,5080316,2,222,3881340,1823180,33468,1755568,2,1,1.12,1.23,14,11534336,9169797120,207618048,274726912,56691
/lvm/fsa-20G-ext4,20511312,4776780,3,217,3881340,1821056,33480,1755468,2,1,1.12,1.22,3300,6902775808,6902775808,2.20727E+11,2.20794E+11,176477021
/lvm/fsa-20G-ext4,20511312,4776780,3,217,3881340,1825504,33480,1753428,2,1,1.07,1.19,14,11534336,6902775808,207618048,274726912,71361
/lvm/fsa-2G-ext3,1998672,28140,2,67,3881340,1820988,33468,1753596,2,1,1.07,1.19,133,261095424,261095424,8193572864,8260681728,7004753
/lvm/fsa-2G-ext3,1998672,28140,2,67,3881340,1822516,33468,1753504,2,1,1.07,1.19,14,11534336,261095424,207618048,274726912,38565
/lvm/fsa-2G-ext4,1998672,27540,3,62,3881340,1821208,33468,1753616,2,0.92,1.05,1.18,81,152043520,152043520,4703911936,4771020800,1293514
/lvm/fsa-2G-ext4,1998672,27540,3,62,3881340,1820292,33480,1753668,2,0.92,1.05,1.18,14,11534336,152043520,207618048,274726912,37610
/lvm/fsa-50G-ext3,51475068,486272,2,127,3881340,1820332,33480,1753688,2,0.92,1.05,1.18,1303,2714763264,2714763264,86710943744,86778052608,55815669
/lvm/fsa-50G-ext3,51475068,486272,2,127,3881340,1822360,33472,1753736,2,0.95,1.03,1.16,14,11534336,2714763264,207618048,274726912,61919
/lvm/fsa-50G-ext4,51474912,2562416,3,229,3881340,1822364,33468,1753668,2,0.95,1.03,1.16,2252,4704960512,4704960512,1.50397E+11,1.50464E+11,198462062
/lvm/fsa-50G-ext4,51474912,2562416,3,229,3881340,1823680,33480,1753932,2,0.99,1,1.13,14,11534336,4704960512,207618048,274726912,51824
/lvm/fsa-5G-ext3,5029504,1863440,2,106,3881340,1821704,33468,1754120,2,0.91,0.99,1.12,1398,2913992704,2913992704,93086285824,93153394688,79854619
/lvm/fsa-5G-ext3,5029504,1863440,2,106,3881340,1823216,33480,1753984,2,0.96,0.98,1.11,14,11534336,2913992704,207618048,274726912,50026
/lvm/fsa-5G-ext4,5029504,1253360,3,101,3881340,1821132,33480,1754240,2,0.96,0.98,1.11,876,1819279360,1819279360,58055458816,58122567680,52040742
/lvm/fsa-5G-ext4,5029504,1253360,3,101,3881340,1823048,33468,1753996,2,0.98,0.99,1.1,14,11534336,1819279360,207618048,274726912,37461
/lvm/fsa-100G-ext3,103081248,2205548,2,235,3881340,1139144,33468,2443904,2,2.63,1.39,1.23,3029,6334447616,6334447616,2.02541E+11,2.02608E+11,122840038
/lvm/fsa-100G-ext3,103081248,2205548,2,235,3881340,1808848,33476,1766960,2,1.35,1.66,1.4,14,11534336,6334447616,207618048,274726912,69529
/lvm/fsa-100G-ext4,103080888,762780,3,141,3881340,1809816,33476,1766844,2,1.32,1.65,1.39,1361,2836398080,2836398080,90603257856,90670366720,32772059
/lvm/fsa-100G-ext4,103080888,762780,3,141,3881340,1819256,33464,1757048,2,1.18,1.58,1.38,14,11534336,2836398080,207618048,274726912,57368
/lvm/fsa-10G-ext3,10190136,70124,2,97,3881340,1817580,33476,1757440,2,1.09,1.55,1.37,293,596639744,596639744,18930991104,18998099968,17062037
/lvm/fsa-10G-ext3,10190136,70124,2,97,3881340,1819236,33468,1757384,2,1,1.5,1.36,14,11534336,596639744,207618048,274726912,37993
/lvm/fsa-10G-ext4,10190100,3408444,3,181,3881340,1816988,33464,1757484,2,0.92,1.48,1.35,2199,4593811456,4593811456,1.4684E+11,1.46908E+11,123081455
/lvm/fsa-10G-ext4,10190100,3408444,3,181,3881340,1819708,33476,1756424,2,1.11,1.34,1.32,14,11534336,4593811456,207618048,274726912,36573
/lvm/fsa-1G-ext3,999320,4364,2,63,3881340,1817444,33464,1756616,2,1.11,1.34,1.31,53,93323264,93323264,2824863744,2891972608,2035000
/lvm/fsa-1G-ext3,999320,4364,2,63,3881340,1817500,33464,1756504,2,1.1,1.33,1.31,14,11534336,93323264,207618048,274726912,37894
/lvm/fsa-1G-ext4,999320,4716,3,43,3881340,1817212,33476,1756560,2,1.1,1.33,1.31,43,72351744,72351744,2153775104,2220883968,652367
/lvm/fsa-1G-ext4,999320,4716,3,43,3881340,1817120,33476,1756772,2,1.01,1.31,1.31,14,11534336,72351744,207618048,274726912,36946
/lvm/fsa-20G-ext3,20511356,4627952,2,223,3881340,1816860,33476,1756544,2,0.93,1.29,1.3,4059,8494514176,8494514176,2.71663E+11,2.7173E+11,207002896
/lvm/fsa-20G-ext3,20511356,4627952,2,223,3881340,1824028,33476,1751168,2,0.99,1.13,1.23,14,11534336,8494514176,207618048,274726912,57322
/lvm/fsa-20G-ext4,20511312,4455928,3,218,3881340,1822220,33464,1751144,2,1.07,1.15,1.24,3126,6537871360,6537871360,2.0905E+11,2.09118E+11,171314134
/lvm/fsa-20G-ext4,20511312,4455928,3,218,3881340,1826848,33464,1750884,2,1,1.08,1.2,14,11534336,6537871360,207618048,274726912,45666
/lvm/fsa-2G-ext3,1998672,26580,2,69,3881340,1822080,33464,1750840,2,1,1.08,1.2,128,250609664,250609664,7858028544,7925137408,6322131
/lvm/fsa-2G-ext3,1998672,26580,2,69,3881340,1824492,33476,1750836,2,1.08,1.09,1.2,14,11534336,250609664,207618048,274726912,37184
/lvm/fsa-2G-ext4,1998672,23272,3,64,3881340,1822176,33464,1750968,2,0.99,1.08,1.19,79,147849216,147849216,4569694208,4636803072,3827999
/lvm/fsa-2G-ext4,1998672,23272,3,64,3881340,1822764,33464,1751996,2,0.99,1.07,1.19,14,11534336,147849216,207618048,274726912,39602
/lvm/fsa-50G-ext3,51475068,496932,2,129,3881340,1820780,33464,1751828,2,0.91,1.06,1.19,1315,2739929088,2739929088,87516250112,87583358976,53344746
/lvm/fsa-50G-ext3,51475068,496932,2,129,3881340,1825852,33464,1749212,2,0.89,1.03,1.17,14,11534336,2739929088,207618048,274726912,58967
/lvm/fsa-50G-ext4,51474912,2299856,3,230,3881340,1825128,33464,1749508,2,0.9,1.03,1.17,2079,4342153216,4342153216,1.38787E+11,1.38855E+11,118545757
/lvm/fsa-50G-ext4,51474912,2299856,3,230,3881340,1825360,33476,1749468,2,0.97,1.01,1.14,14,11534336,4342153216,207618048,274726912,52222
/lvm/fsa-5G-ext3,5029504,1640704,2,109,3881340,1820628,33464,1749448,2,1.22,1.06,1.15,1277,2660237312,2660237312,84966113280,85033222144,70897724
/lvm/fsa-5G-ext3,5029504,1640704,2,109,3881340,1822776,33464,1749688,2,1.07,1.05,1.14,14,11534336,2660237312,207618048,274726912,39577
/lvm/fsa-5G-ext4,5029504,1272912,3,104,3881340,1820724,33476,1749652,2,0.98,1.03,1.13,885,1838153728,1838153728,58659438592,58726547456,52279712
/lvm/fsa-5G-ext4,5029504,1272912,3,104,3881340,1822752,33464,1749560,2,1.04,1.03,1.13,14,11534336,1838153728,207618048,274726912,44511
/lvm/fsa-100G-ext3,103081248,2062308,2,238,3881340,1167740,33464,2410296,2,1.72,1.19,1.18,2968,6206521344,6206521344,1.98447E+11,1.98514E+11,112340270
/lvm/fsa-100G-ext3,103081248,2062308,2,238,3881340,1807456,33464,1766312,2,1.6,1.74,1.43,14,11534336,6206521344,207618048,274726912,63871
/lvm/fsa-100G-ext4,103080888,786380,3,144,3881340,1804232,33464,1769652,2,1.55,1.73,1.43,1374,2863661056,2863661056,91475673088,91542781952,33902421
/lvm/fsa-100G-ext4,103080888,786380,3,144,3881340,1807200,33476,1766220,2,1.16,1.6,1.4,14,11534336,2863661056,207618048,274726912,64113
/lvm/fsa-10G-ext3,10190136,70720,2,102,3881340,1804900,33464,1766536,2,1.15,1.59,1.4,295,600834048,600834048,19065208832,19132317696,14611452
/lvm/fsa-10G-ext3,10190136,70720,2,102,3881340,1805620,33476,1767544,2,1.23,1.59,1.4,14,11534336,600834048,207618048,274726912,62443
/lvm/fsa-10G-ext4,10190100,3213952,3,186,3881340,1803940,33464,1767712,2,1.13,1.56,1.39,2092,4369416192,4369416192,1.3966E+11,1.39727E+11,113409819
/lvm/fsa-10G-ext4,10190100,3213952,3,186,3881340,1813548,33464,1760716,2,1.02,1.38,1.35,14,11534336,4369416192,207618048,274726912,77057
/lvm/fsa-1G-ext3,999320,4532,2,65,3881340,1810188,33464,1760652,2,1.02,1.38,1.35,53,93323264,93323264,2824863744,2891972608,2141765
/lvm/fsa-1G-ext3,999320,4532,2,65,3881340,1809180,33476,1761680,2,1.1,1.39,1.35,14,11534336,93323264,207618048,274726912,42069
/lvm/fsa-1G-ext4,999320,4892,3,45,3881340,1809340,33464,1761864,2,1.09,1.38,1.35,43,72351744,72351744,2153775104,2220883968,1486896
/lvm/fsa-1G-ext4,999320,4892,3,45,3881340,1805252,33476,1762952,2,1.24,1.41,1.36,14,11534336,72351744,207618048,274726912,42036
/lvm/fsa-20G-ext3,20511356,4312308,2,224,3881340,1805324,33464,1763056,2,1.14,1.38,1.35,3823,7999586304,7999586304,2.55825E+11,2.55892E+11,209342248
/lvm/fsa-20G-ext3,20511356,4312308,2,224,3881340,1809324,33464,1762660,2,1.35,1.24,1.3,14,11534336,7999586304,207618048,274726912,67226
/lvm/fsa-20G-ext4,20511312,4138076,3,220,3881340,1806956,33464,1763092,2,1.24,1.22,1.29,2943,6154092544,6154092544,1.96769E+11,1.96837E+11,160534523
/lvm/fsa-20G-ext4,20511312,4138076,3,220,3881340,1807136,33468,1761284,2,1.03,1.14,1.25,14,11534336,6154092544,207618048,274726912,105340
/lvm/fsa-2G-ext3,1998672,23972,2,71,3881340,1808776,33464,1761408,2,1.03,1.14,1.25,124,242221056,242221056,7589593088,7656701952,6105330
/lvm/fsa-2G-ext3,1998672,23972,2,71,3881340,1809880,33464,1762244,2,0.95,1.12,1.24,14,11534336,242221056,207618048,274726912,41147
/lvm/fsa-2G-ext4,1998672,22076,3,66,3881340,1807396,33464,1762524,2,0.88,1.1,1.23,79,147849216,147849216,4569694208,4636803072,2979415
/lvm/fsa-2G-ext4,1998672,22076,3,66,3881340,1808636,33464,1762668,2,0.89,1.1,1.23,14,11534336,147849216,207618048,274726912,42036
/lvm/fsa-50G-ext3,51475068,497212,2,131,3881340,1804680,33468,1762752,2,0.81,1.08,1.22,1311,2731540480,2731540480,87247814656,87314923520,83338213
/lvm/fsa-50G-ext3,51475068,497212,2,131,3881340,1811276,33464,1761680,2,0.94,1.04,1.2,14,11534336,2731540480,207618048,274726912,57792
/lvm/fsa-50G-ext4,51474912,1906880,3,231,3881340,1811044,33464,1761652,2,0.97,1.04,1.19,1822,3803185152,3803185152,1.2154E+11,1.21608E+11,100497022
/lvm/fsa-50G-ext4,51474912,1906880,3,231,3881340,1808428,33464,1762708,2,0.99,1.03,1.17,14,11534336,3803185152,207618048,274726912,50504
/lvm/fsa-5G-ext3,5029504,1659552,2,112,3881340,1806760,33476,1762788,2,0.91,1.01,1.16,1278,2662334464,2662334464,85033222144,85100331008,74941132
/lvm/fsa-5G-ext3,5029504,1659552,2,112,3881340,1807160,33476,1761548,2,0.98,1.01,1.15,14,11534336,2662334464,207618048,274726912,62629
/lvm/fsa-5G-ext4,5029504,1213368,3,107,3881340,1804736,33464,1761500,2,0.98,1.01,1.15,847,1758461952,1758461952,56109301760,56176410624,45263785
/lvm/fsa-5G-ext4,5029504,1213368,3,107,3881340,1807456,33464,1760508,2,0.99,1.01,1.14,14,11534336,1758461952,207618048,274726912,41161
/lvm/fsa-100G-ext3,103081248,2006048,2,241,3881340,1149900,33464,2424632,2,2.52,1.47,1.29,2951,6170869760,6170869760,1.97306E+11,1.97373E+11,100632646
/lvm/fsa-100G-ext3,103081248,2006048,2,241,3881340,1810668,33464,1758680,2,1.19,1.38,1.29,14,11534336,6170869760,207618048,274726912,72992
/lvm/fsa-100G-ext4,103080888,761380,3,147,3881340,1812152,33464,1758436,2,1.17,1.37,1.28,1360,2834300928,2834300928,90536148992,90603257856,30336208
/lvm/fsa-100G-ext4,103080888,761380,3,147,3881340,1814856,33464,1758192,2,1.1,1.33,1.27,14,11534336,2834300928,207618048,274726912,113549
/lvm/fsa-10G-ext3,10190136,72600,2,107,3881340,1809400,33468,1758168,2,1.09,1.33,1.27,298,607125504,607125504,19266535424,19333644288,14581578
/lvm/fsa-10G-ext3,10190136,72600,2,107,3881340,1811244,33476,1758104,2,1.06,1.31,1.27,14,11534336,607125504,207618048,274726912,49707
/lvm/fsa-10G-ext4,10190100,3116432,3,191,3881340,1809104,33464,1758448,2,1.06,1.3,1.27,2044,4268752896,4268752896,1.36439E+11,1.36506E+11,115012913
/lvm/fsa-10G-ext4,10190100,3116432,3,191,3881340,1810648,33464,1757700,2,1.01,1.2,1.23,14,11534336,4268752896,207618048,274726912,68047
/lvm/fsa-1G-ext3,999320,4632,2,66,3881340,1807004,33476,1757948,2,0.93,1.18,1.22,53,93323264,93323264,2824863744,2891972608,1233605
/lvm/fsa-1G-ext3,999320,4632,2,66,3881340,1806872,33476,1758008,2,0.85,1.17,1.22,14,11534336,93323264,207618048,274726912,43413
/lvm/fsa-1G-ext4,999320,4972,3,46,3881340,1807068,33476,1757824,2,0.87,1.16,1.22,43,72351744,72351744,2153775104,2220883968,957277
/lvm/fsa-1G-ext4,999320,4972,3,46,3881340,1806868,33464,1758184,2,0.96,1.18,1.22,14,11534336,72351744,207618048,274726912,44715
/lvm/fsa-20G-ext3,20511356,3872808,2,225,3881340,1806416,33464,1758172,2,0.96,1.18,1.22,3535,7395606528,7395606528,2.36498E+11,2.36565E+11,189494630
/lvm/fsa-20G-ext3,20511356,3872808,2,225,3881340,1810412,33464,1757956,2,0.99,1.07,1.17,14,11534336,7395606528,207618048,274726912,59373
/lvm/fsa-20G-ext4,20511312,3835120,3,221,3881340,1808920,33468,1758152,2,0.99,1.07,1.17,2758,5766119424,5766119424,1.84354E+11,1.84421E+11,154990654
/lvm/fsa-20G-ext4,20511312,3835120,3,221,3881340,1811664,33464,1757148,2,0.98,1.03,1.14,14,11534336,5766119424,207618048,274726912,81604
/lvm/fsa-2G-ext3,1998672,23436,2,73,3881340,1809320,33476,1757288,2,0.9,1.01,1.13,125,244318208,244318208,7656701952,7723810816,6421872
/lvm/fsa-2G-ext3,1998672,23436,2,73,3881340,1809332,33476,1757000,2,0.92,1.01,1.13,14,11534336,244318208,207618048,274726912,51826
/lvm/fsa-2G-ext4,1998672,19680,3,68,3881340,1806220,33464,1757348,2,0.92,1.01,1.13,76,141557760,141557760,4368367616,4435476480,3214209
/lvm/fsa-2G-ext4,1998672,19680,3,68,3881340,1808924,33476,1757232,2,0.93,1.01,1.13,14,11534336,141557760,207618048,274726912,47738
/lvm/fsa-50G-ext3,51475068,502472,2,132,3881340,1806392,33476,1757440,2,0.85,1,1.12,1313,2735734784,2735734784,87382032384,87449141248,48100144
/lvm/fsa-50G-ext3,51475068,502472,2,132,3881340,1809148,33468,1756952,2,0.86,0.98,1.11,14,11534336,2735734784,207618048,274726912,53770
/lvm/fsa-50G-ext4,51474912,1535224,3,233,3881340,1808960,33476,1757068,2,0.79,0.96,1.11,1576,3287285760,3287285760,1.05032E+11,1.05099E+11,89160183
/lvm/fsa-50G-ext4,51474912,1535224,3,233,3881340,1811184,33476,1755692,2,0.95,0.97,1.1,14,11534336,3287285760,207618048,274726912,50835
/lvm/fsa-5G-ext3,5029504,1644680,2,115,3881340,1809580,33464,1755572,2,0.88,0.96,1.09,1275,2656043008,2656043008,84831895552,84899004416,72054649
/lvm/fsa-5G-ext3,5029504,1644680,2,115,3881340,1810900,33464,1755960,2,0.94,0.95,1.08,14,11534336,2656043008,207618048,274726912,39353
/lvm/fsa-5G-ext4,5029504,1062496,3,110,3881340,1809052,33476,1755856,2,0.87,0.94,1.07,749,1552941056,1552941056,49532633088,49599741952,41648666
/lvm/fsa-5G-ext4,5029504,1062496,3,110,3881340,1810520,33476,1756400,2,0.9,0.93,1.06,14,11534336,1552941056,207618048,274726912,39128
/lvm/fsa-100G-ext3,103081248,1962860,2,244,3881340,1143984,33464,2429012,2,2.92,1.51,1.25,2917,6099566592,6099566592,1.95025E+11,1.95092E+11,108015115
/lvm/fsa-100G-ext3,103081248,1962860,2,244,3881340,1820456,33464,1746152,2,1.28,1.45,1.28,14,11534336,6099566592,207618048,274726912,97178
/lvm/fsa-100G-ext4,103080888,817680,3,150,3881340,1820448,33476,1745940,2,1.25,1.45,1.28,1392,2901409792,2901409792,92683632640,92750741504,37320924
/lvm/fsa-100G-ext4,103080888,817680,3,150,3881340,1820180,33464,1746172,2,1.08,1.37,1.26,14,11534336,2901409792,207618048,274726912,52505
/lvm/fsa-10G-ext3,10190136,75372,2,112,3881340,1818792,33476,1745828,2,0.99,1.35,1.25,302,615514112,615514112,19534970880,19602079744,15870328
/lvm/fsa-10G-ext3,10190136,75372,2,112,3881340,1820032,33464,1745840,2,0.93,1.31,1.24,14,11534336,615514112,207618048,274726912,47595
/lvm/fsa-10G-ext4,10190100,3087044,3,196,3881340,1818056,33464,1746184,2,0.93,1.3,1.24,2026,4231004160,4231004160,1.35231E+11,1.35298E+11,105450635
/lvm/fsa-10G-ext4,10190100,3087044,3,196,3881340,1819620,33464,1746396,2,0.87,1.17,1.2,14,11534336,4231004160,207618048,274726912,44103
/lvm/fsa-1G-ext3,999320,4808,2,67,3881340,1817116,33464,1746328,2,0.8,1.15,1.19,53,93323264,93323264,2824863744,2891972608,2173944
/lvm/fsa-1G-ext3,999320,4808,2,67,3881340,1817828,33476,1746232,2,0.73,1.13,1.19,14,11534336,93323264,207618048,274726912,70197
/lvm/fsa-1G-ext4,999320,5020,3,47,3881340,1817212,33464,1746440,2,0.76,1.13,1.19,44,74448896,74448896,2220883968,2287992832,1138342
/lvm/fsa-1G-ext4,999320,5020,3,47,3881340,1816712,33464,1746440,2,0.77,1.13,1.19,14,11534336,74448896,207618048,274726912,107801
