index,date,open,low,high,close,open,low,high,close,vol,y-1day_high
, 2010/07/30,1990.45,1972.57,1991.34,1986.76,1990.45,1972.57,1991.34,1986.76,22568680,2019.25
, 2010/08/02,1984.12,1982.75,2019.25,2015.65,1984.12,1982.75,2019.25,2015.65,26278984,2022.54
, 2010/08/03,2019.66,1978.07,2022.54,1978.41,2019.66,1978.07,2022.54,1978.41,28901220,1988.31
, 2010/08/04,1975.74,1948.91,1988.31,1981.53,1975.74,1948.91,1988.31,1981.53,24720108,1980.78
, 2010/08/05,1980.78,1945.38,1980.78,1954.34,1980.78,1945.38,1980.78,1954.34,23856874,1980.85
, 2010/08/06,1953.06,1934.57,1980.85,1979.23,1953.06,1934.57,1980.85,1979.23,24000152,1992.43
, 2010/08/09,1974.97,1968.2,1992.43,1988.02,1974.97,1968.2,1992.43,1988.02,25438240,1991.9
, 2010/08/10,1989.55,1933.72,1991.9,1934.59,1989.55,1933.72,1991.9,1934.59,29379586,1950.79
, 2010/08/11,1930.36,1928.3,1950.79,1939.84,1930.36,1928.3,1950.79,1939.84,20605592,1941.68
, 2010/08/12,1924.72,1911.68,1941.68,1914.45,1924.72,1911.68,1941.68,1914.45,20849032,1931.71
, 2010/08/13,1915.81,1902.63,1931.71,1930.67,1915.81,1902.63,1931.71,1930.67,22700824,1974.72
, 2010/08/16,1926.39,1920.46,1974.72,1971.29,1926.39,1920.46,1974.72,1971.29,27933264,1984.49
, 2010/08/17,1974.68,1965.45,1984.49,1979.79,1974.68,1965.45,1984.49,1979.79,25405548,1997.45
, 2010/08/18,1982.29,1971.46,1997.45,1974.66,1982.29,1971.46,1997.45,1974.66,24911408,2005.3
, 2010/08/19,1979.22,1972.04,2005.3,1994.16,1979.22,1972.04,2005.3,1994.16,28625528,1998.42
, 2010/08/20,1985.58,1964,1998.42,1967.06,1985.58,1964,1998.42,1967.06,25983198,1982.47
, 2010/08/23,1963.31,1957.8,1982.47,1962.78,1963.31,1957.8,1982.47,1962.78,15391575,1979.71
, 2010/08/24,1959.61,1938.68,1979.71,1960.05,1959.61,1938.68,1979.71,1960.05,19262214,1954.95
, 2010/08/25,1948.46,1914.76,1954.95,1915,1948.46,1914.76,1954.95,1915,22408604,1930.22
, 2010/08/26,1922.9,1907.46,1930.22,1914.64,1922.9,1907.46,1930.22,1914.64,14349989,1919.07
, 2010/08/27,1914.22,1903.91,1919.07,1917.58,1914.22,1903.91,1919.07,1917.58,12438199,1948.42
, 2010/08/30,1926.11,1922.92,1948.42,1942.56,1926.11,1922.92,1948.42,1942.56,21733148,1935.52
, 2010/08/31,1935.41,1916.72,1935.52,1923.91,1935.41,1916.72,1935.52,1923.91,20615552,1949.93
, 2010/09/01,1927.72,1905.73,1949.93,1917.33,1927.72,1905.73,1949.93,1917.33,25068572,1945.51
, 2010/09/02,1941.09,1928.54,1945.51,1935.92,1941.09,1928.54,1945.51,1935.92,21665392,1938.12
, 2010/09/03,1937.85,1913.41,1938.12,1929.19,1937.85,1913.41,1938.12,1929.19,23314744,1977.66
, 2010/09/06,1938.54,1936.5,1977.66,1975.68,1938.54,1936.5,1977.66,1975.68,33440164,1983.51
, 2010/09/07,1979.29,1962.79,1983.51,1973.14,1979.29,1962.79,1983.51,1973.14,22754794,1963.63
, 2010/09/08,1963.63,1946.04,1963.63,1956.33,1963.63,1946.04,1963.63,1956.33,25630140,1957.96
, 2010/09/09,1957.96,1915.09,1957.96,1918.29,1957.96,1915.09,1957.96,1918.29,25681932,1926.82
, 2010/09/10,1920.09,1897.95,1926.82,1915.64,1920.09,1897.95,1926.82,1915.64,19363246,1936.08
, 2010/09/13,1914.38,1906.86,1936.08,1922.14,1914.38,1906.86,1936.08,1922.14,21881476,1939.82
, 2010/09/14,1928.09,1918.17,1939.82,1925.01,1928.09,1918.17,1939.82,1925.01,22286882,1926.5
, 2010/09/15,1926.5,1889.07,1926.5,1893.03,1926.5,1889.07,1926.5,1893.03,21820844,1895.13
, 2010/09/16,1890.26,1845.07,1895.13,1858.45,1890.26,1845.07,1895.13,1858.45,27213402,1869.01
, 2010/09/17,1864.72,1852.24,1869.01,1857.31,1864.72,1852.24,1869.01,1857.31,17299192,1873.71
, 2010/09/20,1859.42,1844.16,1873.71,1860.85,1859.42,1844.16,1873.71,1860.85,15786514,1873.35
, 2010/09/21,1868.25,1858.75,1873.35,1864.41,1868.25,1858.75,1873.35,1864.41,10805762,1882.31
, 2010/09/27,1869.98,1863.43,1882.31,1881.55,1869.98,1863.43,1882.31,1881.55,17452466,1876.53
, 2010/09/28,1876.49,1860.68,1876.53,1863.88,1876.49,1860.68,1876.53,1863.88,22617556,1889.79
, 2010/09/29,1859.76,1859.14,1889.79,1868.75,1859.76,1859.14,1889.79,1868.75,23317896,1914.24
, 2010/09/30,1858.45,1856.82,1914.24,1913.11,1858.45,1856.82,1914.24,1913.11,27269776,1997.49
, 2010/10/08,1933.42,1932.59,1997.49,1990.01,1933.42,1932.59,1997.49,1990.01,40587644,2084.3
, 2010/10/11,2005.7,2005.7,2084.3,2066.95,2005.7,2005.7,2084.3,2066.95,67745272,2094.74
, 2010/10/12,2058.09,2047.91,2094.74,2091.78,2058.09,2047.91,2094.74,2091.78,49720064,2126.52
, 2010/10/13,2093.46,2088.95,2126.52,2125.61,2093.46,2088.95,2126.52,2125.61,54515132,2201.64
, 2010/10/14,2152.86,2152.86,2201.64,2160.84,2152.86,2152.86,2201.64,2160.84,87552224,2255.57
, 2010/10/15,2148.92,2144.2,2255.57,2254.39,2148.92,2144.2,2255.57,2254.39,96786744,2321.69
, 2010/10/18,2270.41,2238.57,2321.69,2241.72,2270.41,2238.57,2321.69,2241.72,97337632,2278.58
, 2010/10/19,2236.99,2219.61,2278.58,2278.35,2236.99,2219.61,2278.58,2278.35,52260312,2320.81
, 2010/10/20,2240.74,2239.04,2320.81,2285.21,2240.74,2239.04,2320.81,2285.21,68126856,2290.77
, 2010/10/21,2287.37,2228.04,2290.77,2245.25,2287.37,2228.04,2290.77,2245.25,48696228,2255.69
, 2010/10/22,2234.37,2212.61,2255.69,2231.06,2234.37,2212.61,2255.69,2231.06,38968192,2295.11
, 2010/10/25,2232.02,2206.86,2295.11,2294.45,2232.02,2206.86,2295.11,2294.45,50918144,2310.01
, 2010/10/26,2300.7,2255.13,2310.01,2272.21,2300.7,2255.13,2310.01,2272.21,54846276,2291.62
, 2010/10/27,2259.7,2222.1,2291.62,2225.37,2259.7,2222.1,2291.62,2225.37,42904188,2237.68
, 2010/10/28,2216.28,2204.52,2237.68,2224.24,2216.28,2204.52,2237.68,2224.24,35011992,2228.12
, 2010/10/29,2226.72,2180.86,2228.12,2189.48,2226.72,2180.86,2228.12,2189.48,35928664,2238.47
, 2010/11/01,2198.47,2198.47,2238.47,2238.47,2198.47,2198.47,2238.47,2238.47,42287248,2265.4
, 2010/11/02,2248.01,2205.95,2265.4,2231.7,2248.01,2205.95,2265.4,2231.7,52493872,2258.46
, 2010/11/03,2232.32,2203.32,2258.46,2226.47,2232.32,2203.32,2258.46,2226.47,52267840,2259.23
, 2010/11/04,2230.84,2228.05,2259.23,2254.76,2230.84,2228.05,2259.23,2254.76,43384680,2308.04
, 2010/11/05,2298.53,2263.27,2308.04,2279,2298.53,2263.27,2308.04,2279,53046660,2294.69
, 2010/11/08,2287.5,2270.25,2294.69,2289.96,2287.5,2270.25,2294.69,2289.96,41459772,2290.75
, 2010/11/09,2290.75,2244.08,2290.75,2257.35,2290.75,2244.08,2290.75,2257.35,43644496,2242.61
, 2010/11/10,2242.61,2210.3,2242.61,2226.16,2242.61,2210.3,2242.61,2226.16,42990708,2278.76
, 2010/11/11,2227.06,2218.57,2278.76,2252.28,2227.06,2218.57,2278.76,2252.28,52977512,2248.28
, 2010/11/12,2234.78,2126.78,2248.28,2130.58,2234.78,2126.78,2248.28,2130.58,63168884,2144.08
, 2010/11/15,2135.51,2086.19,2144.08,2126.7,2135.51,2086.19,2144.08,2126.7,44828124,2120.95
, 2010/11/16,2120.95,2028.59,2120.95,2032.5,2120.95,2028.59,2120.95,2032.5,39717528,2047.18
, 2010/11/17,2004.74,2001.38,2047.18,2013.61,2004.74,2001.38,2047.18,2013.61,31523320,2046.17
, 2010/11/18,2032.62,2010.35,2046.17,2037.46,2032.62,2010.35,2046.17,2037.46,25263440,2049.36
, 2010/11/19,2048.43,1978.69,2049.36,2039.44,2048.43,1978.69,2049.36,2039.44,31195696,2037.83
, 2010/11/22,2015.83,2010.07,2037.83,2019.67,2015.83,2010.07,2037.83,2019.67,26986956,2009.8
, 2010/11/23,2009.8,1957.08,2009.8,1981.26,2009.8,1957.08,2009.8,1981.26,26700644,2026.29
, 2010/11/24,1972.33,1972.33,2026.29,2014.16,1972.33,1972.33,2026.29,2014.16,28054802,2042.02
, 2010/11/25,2024.25,1997.9,2042.02,2041.34,2024.25,1997.9,2042.02,2041.34,28895496,2040.98
, 2010/11/26,2034.15,2008.6,2040.98,2018.4,2034.15,2008.6,2040.98,2018.4,21442048,2023.86
, 2010/11/29,2008.98,1997.33,2023.86,2011.9,2008.98,1997.33,2023.86,2011.9,18463576,2021.27
, 2010/11/30,2010.07,1943.39,2021.27,1979.89,2010.07,1943.39,2021.27,1979.89,27781638,1992.46
, 2010/12/01,1975.82,1968.32,1992.46,1984.31,1975.82,1968.32,1992.46,1984.31,15097740,2019.87
, 2010/12/02,2016.16,1997.23,2019.87,1998.15,2016.16,1997.23,2019.87,1998.15,21974718,2014.91
, 2010/12/03,2003.91,1994.92,2014.91,2008.12,2003.91,1994.92,2014.91,2008.12,16202815,2038.88
, 2010/12/06,2016.11,2011.27,2038.88,2032.03,2016.11,2011.27,2038.88,2032.03,22989174,2056.06
, 2010/12/07,2023.52,2000.19,2056.06,2046.72,2023.52,2000.19,2056.06,2046.72,22717462,2050.75
, 2010/12/08,2040.02,2016.06,2050.75,2018.46,2040.02,2016.06,2050.75,2018.46,21999580,2026.27
, 2010/12/09,2007.77,1994.45,2026.27,1996.38,2007.77,1994.45,2026.27,1996.38,25003674,2026.64
, 2010/12/10,1988.07,1985.18,2026.64,2021.65,1988.07,1985.18,2026.64,2021.65,22109628,2074.58
, 2010/12/13,2027.45,2021.81,2074.58,2074.33,2027.45,2021.81,2074.58,2074.33,38802108,2084.19
, 2010/12/14,2078.2,2064.18,2084.19,2069.92,2078.2,2064.18,2084.19,2069.92,30703316,2076.33
, 2010/12/15,2070.05,2052.27,2076.33,2054.02,2070.05,2052.27,2076.33,2054.02,25431756,2056.49
, 2010/12/16,2053.03,2032.81,2056.49,2036.55,2053.03,2032.81,2056.49,2036.55,21210968,2036.85
, 2010/12/17,2036.51,2023.89,2036.85,2032.14,2036.51,2023.89,2036.85,2032.14,15554315,2045.03
, 2010/12/20,2039.29,1969.98,2045.03,1999.52,2039.29,1969.98,2045.03,1999.52,23815164,2052.55
, 2010/12/21,2004.18,1996.78,2052.55,2049.22,2004.18,1996.78,2052.55,2049.22,27631616,2057.98
, 2010/12/22,2051.8,2012.64,2057.98,2021.98,2051.8,2012.64,2057.98,2021.98,23683018,2048.99
, 2010/12/23,2018.4,2008.05,2048.99,2017.66,2018.4,2008.05,2048.99,2017.66,23418816,2025.04
, 2010/12/24,2003.82,1994.43,2025.04,2013.25,2003.82,1994.43,2025.04,2013.25,21113642,2045.23
, 2010/12/27,2028.55,1974.28,2045.23,1977.69,2028.55,1974.28,2045.23,1977.69,27810872,1979.16
, 2010/12/28,1969.45,1949,1979.16,1950.33,1969.45,1949,1979.16,1950.33,21544080,1960.15
, 2010/12/29,1954.47,1936.27,1960.15,1953.33,1954.47,1936.27,1960.15,1953.33,18613056,1957.64
, 2010/12/30,1954.09,1925.23,1957.64,1946.51,1954.09,1925.23,1957.64,1946.51,22791940,1978.04
, 2010/12/31,1949.26,1946.34,1978.04,1977.37,1949.26,1946.34,1978.04,1977.37,25632224,2021.93
, 2011/01/04,1994.36,1985.32,2021.93,2015.11,1994.36,1985.32,2021.93,2015.11,32892510,2011.51
, 2011/01/05,1999.18,1993.21,2011.51,1999.22,1999.18,1993.21,2011.51,1999.22,28873168,2010.56
, 2011/01/06,1999.75,1978.82,2010.56,1984.28,1999.75,1978.82,2010.56,1984.28,20918600,2035.88
, 2011/01/07,1983.24,1969.32,2035.88,2006.37,1983.24,1969.32,2035.88,2006.37,39593448,2019.71
, 2011/01/10,2001.4,1973.8,2019.71,1975.74,2001.4,1973.8,2019.71,1975.74,27527538,2004.03
, 2011/01/11,1969.49,1968.22,2004.03,1999.76,1969.49,1968.22,2004.03,1999.76,25144176,2021.37
, 2011/01/12,2006.05,1987.42,2021.37,2017.15,2006.05,1987.42,2021.37,2017.15,26308608,2026.15
, 2011/01/13,2024.71,2007.95,2026.15,2014.17,2024.71,2007.95,2026.15,2014.17,22306952,2006.65
, 2011/01/14,2005.31,1978.5,2006.65,1982.62,2005.31,1978.5,2006.65,1982.62,20533744,1978.14
, 2011/01/17,1968.95,1912.07,1978.14,1918.42,1968.95,1912.07,1978.14,1918.42,27484600,1929.77
, 2011/01/18,1915.76,1905.46,1929.77,1923.69,1915.76,1905.46,1929.77,1923.69,16923492,1954.28
, 2011/01/19,1923.54,1913.11,1954.28,1953.35,1923.54,1913.11,1954.28,1953.35,19264884,1947.81
, 2011/01/20,1947.81,1894.38,1947.81,1895,1947.81,1894.38,1947.81,1895,21318548,1959.97
, 2011/01/21,1890.76,1890.76,1959.97,1925.84,1890.76,1890.76,1959.97,1925.84,30299856,1937.38
, 2011/01/24,1926.39,1905.7,1937.38,1911.75,1926.39,1905.7,1937.38,1911.75,25725740,1921.54
, 2011/01/25,1910.22,1899.05,1921.54,1911.31,1910.22,1899.05,1921.54,1911.31,19698576,1929.32
, 2011/01/26,1912.34,1910.66,1929.32,1926.04,1912.34,1910.66,1929.32,1926.04,14640722,1954.92
, 2011/01/27,1911.1,1899.89,1954.92,1949.37,1911.1,1899.89,1954.92,1949.37,30547122,1952.84
, 2011/01/28,1944.4,1929.87,1952.84,1945.14,1944.4,1929.87,1952.84,1945.14,23760260,1965.56
, 2011/01/31,1944.74,1941.08,1965.56,1964.11,1944.74,1941.08,1965.56,1964.11,22762216,1972.99
, 2011/02/01,1968.71,1959.32,1972.99,1968.69,1968.71,1959.32,1972.99,1968.69,17292540,1976.76
, 2011/02/09,1958.25,1940.38,1976.76,1943,1958.25,1940.38,1976.76,1943,19742396,1977.01
, 2011/02/10,1939.72,1932.13,1977.01,1975.98,1939.72,1932.13,1977.01,1975.98,20046924,1982.39
, 2011/02/11,1972.45,1964.99,1982.39,1976.47,1972.45,1964.99,1982.39,1976.47,25333904,2053.02
, 2011/02/14,1976.28,1976.28,2053.02,2047.69,1976.28,1976.28,2053.02,2047.69,48887724,2070.94
, 2011/02/15,2050.02,2040.91,2070.94,2042.64,2050.02,2040.91,2070.94,2042.64,42065144,2051.82
, 2011/02/16,2038.4,2023.86,2051.82,2051.49,2038.4,2023.86,2051.82,2051.49,32817024,2065.77
, 2011/02/17,2054.88,2035.37,2065.77,2046.98,2054.88,2035.37,2065.77,2046.98,28836922,2047.89
, 2011/02/18,2043.68,2025.34,2047.89,2030.32,2043.68,2025.34,2047.89,2030.32,23250146,2046.74
, 2011/02/21,2019.56,2017.64,2046.74,2046.08,2019.56,2017.64,2046.74,2046.08,27144922,2053.33
, 2011/02/22,2051.81,1989.73,2053.33,1991.01,2051.81,1989.73,2053.33,1991.01,38014084,1998.09
, 2011/02/23,1984.12,1981.19,1998.09,1995.68,1984.12,1981.19,1998.09,1995.68,25538092,2008.89
, 2011/02/24,1993.88,1985.8,2008.89,2002.83,1993.88,1985.8,2008.89,2002.83,23005708,2019.45
, 2011/02/25,2003.4,1985.76,2019.45,2006.66,2003.4,1985.76,2019.45,2006.66,21377672,2023.89
, 2011/02/28,2009.08,1990.58,2023.89,2021.85,2009.08,1990.58,2023.89,2021.85,22939606,2048.98
, 2011/03/01,2022.72,2020.53,2048.98,2035.37,2022.72,2020.53,2048.98,2035.37,31027442,2050.16
, 2011/03/02,2024.23,2019.48,2050.16,2040.89,2024.23,2019.48,2050.16,2040.89,30908062,2083.24
, 2011/03/03,2046.3,2042.15,2083.24,2051.65,2046.3,2042.15,2083.24,2051.65,49165832,2083.3
, 2011/03/04,2053.01,2049.73,2083.3,2080.14,2053.01,2049.73,2083.3,2080.14,32055862,2127.1
, 2011/03/07,2092.32,2092.32,2127.1,2123.28,2092.32,2092.32,2127.1,2123.28,45597236,2135.85
, 2011/03/08,2123.75,2108.04,2135.85,2123.78,2123.75,2108.04,2135.85,2123.78,30339104,2139.23
, 2011/03/09,2129.7,2113.53,2139.23,2120.21,2129.7,2113.53,2139.23,2120.21,26517956,2114.48
, 2011/03/10,2114.48,2070.47,2114.48,2071.72,2114.48,2070.47,2114.48,2071.72,28888868,2075.38
, 2011/03/11,2061.77,2044,2075.38,2049.11,2061.77,2044,2075.38,2049.11,21199120,2056.91
, 2011/03/14,2045.67,2039.59,2056.91,2053.52,2045.67,2039.59,2056.91,2053.52,18541104,2045.42
, 2011/03/15,2045.42,1989.65,2045.42,2018.39,2045.42,1989.65,2045.42,2018.39,30865228,2053.4
, 2011/03/16,2021.2,2021.2,2053.4,2048.93,2021.2,2021.2,2053.4,2048.93,23318580,2047.41
, 2011/03/17,2030.7,2016.11,2047.41,2023.05,2030.7,2016.11,2047.41,2023.05,25812504,2048.36
, 2011/03/18,2043.25,2030.16,2048.36,2034.48,2043.25,2030.16,2048.36,2034.48,21058400,2051.27
, 2011/03/21,2040.1,2028.42,2051.27,2036.23,2040.1,2028.42,2051.27,2036.23,19841000,2059.92
, 2011/03/22,2044.49,2022.68,2059.92,2054.75,2044.49,2022.68,2059.92,2054.75,21024724,2077.71
, 2011/03/23,2052.5,2048.35,2077.71,2074.81,2052.5,2048.35,2077.71,2074.81,24779272,2080.63
, 2011/03/24,2077.84,2063.13,2080.63,2064.17,2077.84,2063.13,2080.63,2064.17,18927570,2105.18
, 2011/03/25,2067.46,2066.91,2105.18,2096.29,2067.46,2066.91,2105.18,2096.29,32835684,2126.53
, 2011/03/28,2105.09,2100.98,2126.53,2103.04,2105.09,2100.98,2126.53,2103.04,35247676,2130.06
, 2011/03/29,2105.21,2093.36,2130.06,2097.56,2105.21,2093.36,2130.06,2097.56,39787468,2113.39
, 2011/03/30,2097.95,2085.08,2113.39,2101.44,2097.95,2085.08,2113.39,2101.44,29059560,2109.33
, 2011/03/31,2102.7,2076.54,2109.33,2083.75,2102.7,2076.54,2109.33,2083.75,22594956,2126.83
, 2011/04/01,2086.98,2085.86,2126.83,2126.45,2086.98,2085.86,2126.83,2126.45,24984206,2180.98
, 2011/04/06,2130.08,2130.08,2180.98,2175.78,2130.08,2130.08,2180.98,2175.78,52801484,2185.26
, 2011/04/07,2178.56,2165.82,2185.26,2174.4,2178.56,2165.82,2185.26,2174.4,34750744,2187.55
, 2011/04/08,2172.26,2167.69,2187.55,2185.32,2172.26,2167.69,2187.55,2185.32,27381492,2212.45
, 2011/04/11,2191.93,2174.44,2212.45,2175.96,2191.93,2174.44,2212.45,2175.96,40760984,2182.07
, 2011/04/12,2167.72,2153.4,2182.07,2165.83,2167.72,2153.4,2182.07,2165.83,33721692,2199.23
, 2011/04/13,2153.93,2146.07,2199.23,2199.23,2153.93,2146.07,2199.23,2199.23,31106266,2209.29
, 2011/04/14,2200.4,2186.2,2209.29,2190.15,2200.4,2186.2,2209.29,2190.15,35239344,2214.84
, 2011/04/15,2183.45,2176.99,2214.84,2201.09,2183.45,2176.99,2214.84,2201.09,28804444,2214.52
, 2011/04/18,2192.29,2186.55,2214.52,2201.37,2192.29,2186.55,2214.52,2201.37,30167246,2186.18
, 2011/04/19,2186.18,2151.8,2186.18,2151.96,2186.18,2151.8,2186.18,2151.96,26223312,2162.11
, 2011/04/20,2156.08,2134.84,2162.11,2144.27,2156.08,2134.84,2162.11,2144.27,24734852,2173.16
, 2011/04/21,2158.22,2149.91,2173.16,2160.7,2158.22,2149.91,2173.16,2160.7,23165388,2169.49
, 2011/04/22,2161.22,2145.39,2169.49,2151.67,2161.22,2145.39,2169.49,2151.67,21641856,2149.05
, 2011/04/25,2147.59,2122.88,2149.05,2127.46,2147.59,2122.88,2149.05,2127.46,24263882,2134.94
, 2011/04/26,2123.06,2111.58,2134.94,2118.33,2123.06,2111.58,2134.94,2118.33,20963314,2138.17
, 2011/04/27,2127.47,2101.09,2138.17,2113.01,2127.47,2101.09,2138.17,2113.01,23240354,2150.8
, 2011/04/28,2128.13,2109.83,2150.8,2111.49,2128.13,2109.83,2150.8,2111.49,26007246,2116
, 2011/04/29,2110.78,2084.65,2116,2113.87,2110.78,2084.65,2116,2113.87,21660712,2117.83
, 2011/05/03,2111.23,2092.86,2117.83,2114.42,2111.23,2092.86,2117.83,2114.42,16853464,2103.28
, 2011/05/04,2101.63,2052.9,2103.28,2056.7,2101.63,2052.9,2103.28,2056.7,23518896,2056.72
, 2011/05/05,2045.5,2036.97,2056.72,2050.07,2045.5,2036.97,2056.72,2050.07,21014900,2053.7
, 2011/05/06,2026.89,2021.98,2053.7,2037.75,2026.89,2021.98,2053.7,2037.75,17256440,2051.99
, 2011/05/09,2041.35,2029.48,2051.99,2036.76,2041.35,2029.48,2051.99,2036.76,13194345,2058.19
, 2011/05/10,2040.69,2033.47,2058.19,2057.67,2040.69,2033.47,2058.19,2057.67,11707780,2062.9
, 2011/05/11,2056.74,2041.07,2062.9,2048.34,2056.74,2041.07,2062.9,2048.34,13604739,2044.59
, 2011/05/12,2035.24,2020.42,2044.59,2021.28,2035.24,2020.42,2044.59,2021.28,13910164,2043.98
, 2011/05/13,2024.38,2012.38,2043.98,2043.26,2024.38,2012.38,2043.98,2043.26,17152646,2047.48
, 2011/05/16,2036.32,2017.91,2047.48,2019.54,2036.32,2017.91,2047.48,2019.54,13994317,2049.81
, 2011/05/17,2018.3,2009.56,2049.81,2033.78,2018.3,2009.56,2049.81,2033.78,15740505,2059.16
, 2011/05/18,2029.26,2026.72,2059.16,2053.64,2029.26,2026.72,2059.16,2053.64,13509709,2065.96
, 2011/05/19,2059.66,2043.66,2065.96,2046.11,2059.66,2043.66,2065.96,2046.11,12623061,2059.69
, 2011/05/20,2046.07,2043.92,2059.69,2052.54,2046.07,2043.92,2059.69,2052.54,12097915,2047.77
, 2011/05/23,2047.77,1990.86,2047.77,1993.07,2047.77,1990.86,2047.77,1993.07,19832716,1999.39
, 2011/05/24,1989.83,1986.33,1999.39,1995.27,1989.83,1986.33,1999.39,1995.27,13622921,1997.44
, 2011/05/25,1993.1,1969.74,1997.44,1971.1,1993.1,1969.74,1997.44,1971.1,13896082,1990.76
, 2011/05/26,1985.57,1972.47,1990.76,1974.33,1985.57,1972.47,1990.76,1974.33,11862354,1993.7
, 2011/05/27,1976.65,1973.48,1993.7,1976.69,1976.65,1973.48,1993.7,1976.69,15024425,1993.79
, 2011/05/30,1974.53,1968.3,1993.79,1980.74,1974.53,1968.3,1993.79,1980.74,13190037,2011.31
, 2011/05/31,1983.16,1977.9,2011.31,2010.56,1983.16,1977.9,2011.31,2010.56,14038108,2007.09
, 2011/06/01,2005,1997.88,2007.09,2002.66,2005,1997.88,2007.09,2002.66,13459458,1991.9
, 2011/06/02,1982.85,1943.97,1991.9,1963.05,1982.85,1943.97,1991.9,1963.05,22295702,1978.99
, 2011/06/03,1959.04,1958.3,1978.99,1974.95,1959.04,1958.3,1978.99,1974.95,13177429,1986.12
, 2011/06/07,1968.17,1965.21,1986.12,1984.45,1968.17,1965.21,1986.12,1984.45,11121255,1985.06
, 2011/06/08,1985.06,1956.31,1985.06,1980.67,1985.06,1956.31,1985.06,1980.67,13904866,1977.51
, 2011/06/09,1974.11,1947.58,1977.51,1947.88,1974.11,1947.58,1977.51,1947.88,14906275,1953.9
, 2011/06/10,1945.11,1930.34,1953.9,1951.03,1945.11,1930.34,1953.9,1951.03,13308915,1950.31
, 2011/06/13,1936.05,1924.94,1950.31,1945.72,1936.05,1924.94,1950.31,1945.72,13154942,1977.13
, 2011/06/14,1944.23,1939.47,1977.13,1970.1,1944.23,1939.47,1977.13,1970.1,21585256,1971.24
, 2011/06/15,1963.98,1951.28,1971.24,1952.08,1963.98,1951.28,1971.24,1952.08,14629167,1942.81
, 2011/06/16,1938.99,1925.98,1942.81,1927.05,1938.99,1925.98,1942.81,1927.05,13486861,1935.57
, 2011/06/17,1926.44,1910.99,1935.57,1912.38,1926.44,1910.99,1935.57,1912.38,14969505,1915.54
, 2011/06/20,1910.28,1896.98,1915.54,1904.8,1910.28,1896.98,1915.54,1904.8,15165619,1925.15
, 2011/06/21,1910.5,1906.8,1925.15,1923.82,1910.5,1906.8,1925.15,1923.82,15589255,1932.55
, 2011/06/22,1927.11,1913.72,1932.55,1923.56,1927.11,1913.72,1932.55,1923.56,13777195,1956.75
, 2011/06/23,1916.97,1911.84,1956.75,1950.87,1916.97,1911.84,1956.75,1950.87,16368103,2009.96
, 2011/06/24,1940.09,1938.33,2009.96,1997.3,1940.09,1938.33,2009.96,1997.3,31247136,2007.78
, 2011/06/27,1994.99,1984.9,2007.78,1994.58,1994.99,1984.9,2007.78,1994.58,20516600,1998.56
, 2011/06/28,1996.23,1975.63,1998.56,1993.72,1996.23,1975.63,1998.56,1993.72,17375924,1992
, 2011/06/29,1991.47,1959.56,1992,1960.77,1991.47,1959.56,1992,1960.77,20461468,2003.64
, 2011/06/30,1965.06,1965.06,2003.64,1989.43,1965.06,1965.06,2003.64,1989.43,22097968,2002.04
, 2011/07/01,1994.09,1978.46,2002.04,1986.03,1994.09,1978.46,2002.04,1986.03,20329960,2035.75
, 2011/07/04,1996.25,1996.25,2035.75,2033.85,1996.25,1996.25,2035.75,2033.85,28501544,2040.09
, 2011/07/05,2034.81,2018.53,2040.09,2029.62,2034.81,2018.53,2040.09,2029.62,24088428,2025.4
, 2011/07/06,2025.4,1997.99,2025.4,2017.17,2025.4,1997.99,2025.4,2017.17,22343952,2038.12
, 2011/07/07,2030.04,2005.44,2038.12,2006.14,2030.04,2005.44,2038.12,2006.14,27595062,2026.11
, 2011/07/08,2010.52,2002.25,2026.11,2014.73,2010.52,2002.25,2026.11,2014.73,19569026,2015.5
, 2011/07/11,2006.07,1996.02,2015.5,2010.69,2006.07,1996.02,2015.5,2010.69,15700922,1994.94
, 2011/07/12,1994.94,1966.47,1994.94,1968.08,1994.94,1966.47,1994.94,1968.08,19624800,2003.81
, 2011/07/13,1973.08,1973.08,2003.81,1998.41,1973.08,1973.08,2003.81,1998.41,20243312,2012.39
, 2011/07/14,2002.46,1992.82,2012.39,2005.75,2002.46,1992.82,2012.39,2005.75,22350140,2014.25
, 2011/07/15,1998.58,1992.2,2014.25,2012.03,1998.58,1992.2,2014.25,2012.03,20772348,2014.71
, 2011/07/18,2013.46,1996.78,2014.71,2002.83,2013.46,1996.78,2014.71,2002.83,19234450,1997.52
, 2011/07/19,1994.38,1983.96,1997.52,1988.3,1994.38,1983.96,1997.52,1988.3,18934542,2002.2
, 2011/07/20,1999.84,1974.37,2002.2,1983.67,1999.84,1974.37,2002.2,1983.67,15857211,1989.42
, 2011/07/21,1984.75,1959.85,1989.42,1961.3,1984.75,1959.85,1989.42,1961.3,16302292,1974.49
, 2011/07/22,1966.12,1959.76,1974.49,1964.83,1966.12,1959.76,1974.49,1964.83,12873319,1955.19
, 2011/07/25,1954.32,1904.45,1955.19,1909.81,1954.32,1904.45,1955.19,1909.81,24480686,1919.61
, 2011/07/26,1909.33,1904.56,1919.61,1914.15,1909.33,1904.56,1919.61,1914.15,14066928,1920.32
, 2011/07/27,1905.04,1899.2,1920.32,1918.79,1905.04,1899.2,1920.32,1918.79,17164596,1906.67
